MessageId,EndToEndId,TxDateTime,StatusTimestamp,ProcessingTimeSecs,IntrBkSttlmDt,InstdAmt,Currency,DbtrAgtBIC,CdtrAgtBIC,DbtrCountry,CdtrCountry,PurposeCode,TxSts,RejectionReason
MSG-20251115-2F05A9B3,E2E-656CB74493,2025-01-24T16:06:09,2025-01-24T16:06:14,5,2025-01-24,1250.77,EUR,DEUTDEFF,LOYDGB21,DE,GB,PENS,ACSP,
MSG-20251115-BE46A7B1,E2E-E16F869B5C,2025-01-26T10:59:49,2025-01-26T10:59:59,10,2025-01-26,471.73,EUR,NWBKGB2L,CITIUS33,GB,US,BEXP,ACSP,
MSG-20251115-30BA0371,E2E-0E357203CE,2025-01-30T15:32:53,2025-01-30T15:33:10,17,2025-01-30,2657.0,EUR,SOGEFRPP,BARCGB22,FR,GB,PENS,RJCT,RC01
MSG-20251115-A3FDD2EF,E2E-3558DF33BF,2025-01-25T16:58:43,2025-01-25T16:58:52,9,2025-01-26,586.05,USD,SOGEFRPP,DEUTDEFF,FR,DE,LOAN,ACSP,
MSG-20251115-D5FF3697,E2E-0DE2469C2A,2025-01-01T11:36:37,2025-01-01T11:36:47,10,2025-01-02,792.0,GBP,CHASGB2L,RABONL2U,GB,NL,DIVI,ACSP,
MSG-20251115-1E70D954,E2E-D1F2257F81,2025-01-27T13:25:21,2025-01-27T13:25:33,12,2025-01-27,1753.66,GBP,STBGGB2L,RABONL2U,GB,NL,GDSV,ACSP,
MSG-20251115-BFB7E738,E2E-6A76F810E4,2025-01-21T09:43:22,2025-01-21T09:43:42,20,2025-01-21,379.33,EUR,BARCGB22,LOYDGB21,GB,GB,TAXS,ACSP,
MSG-20251115-CAB7D330,E2E-EF629E5627,2025-01-02T11:33:37,2025-01-02T11:33:48,11,2025-01-03,1163.54,GBP,STBGGB2L,BNPAFRPP,GB,FR,SUPP,ACSP,
MSG-20251115-541161C0,E2E-2693B6168E,2025-01-15T11:45:46,2025-01-15T11:45:54,8,2025-01-16,3120.39,USD,CHASGB2L,INGBNL2A,GB,NL,BEXP,ACSP,
MSG-20251115-57FA34B8,E2E-32C64C8754,2025-01-21T09:56:54,2025-01-21T09:57:03,9,2025-01-21,291.42,EUR,COBADEFF,BNPAFRPP,DE,FR,LOAN,ACSP,
MSG-20251115-8D0B5752,E2E-CE81661D58,2025-01-07T14:30:21,2025-01-07T14:30:37,16,2025-01-07,1129.18,GBP,CHASGB2L,COBADEFF,GB,DE,PENS,ACSP,
MSG-20251115-31A6743F,E2E-954E1979B4,2025-01-02T14:18:50,2025-01-02T14:19:09,19,2025-01-02,1190.25,GBP,COBADEFF,BNPAFRPP,DE,FR,SUPP,ACSP,
MSG-20251115-FC94D39E,E2E-17349ADAC3,2025-01-21T13:40:45,2025-01-21T13:41:00,15,2025-01-21,1715.18,GBP,BNPAFRPP,LOYDGB21,FR,GB,SALA,ACSP,
MSG-20251115-C4C006ED,E2E-9A79D4E4E3,2025-01-03T15:52:14,2025-01-03T15:52:28,14,2025-01-03,407.66,USD,HSBCGB2L,CITIUS33,GB,US,GDSV,ACSP,
MSG-20251115-592C8C93,E2E-2F3AD99388,2025-01-25T16:53:50,2025-01-25T16:54:02,12,2025-01-25,381.32,USD,LOYDGB21,BNPAFRPP,GB,FR,SALA,ACSP,
MSG-20251115-69D03A04,E2E-A493B6A318,2025-01-26T16:07:30,2025-01-26T16:07:41,11,2025-01-26,1664.95,USD,NWBKGB2L,DEUTDEFF,GB,DE,SALA,ACSP,
MSG-20251115-C13A3D5E,E2E-58771DA3B1,2025-01-01T16:18:06,2025-01-01T16:18:14,8,2025-01-01,1221.57,GBP,DEUTDEFF,CHASGB2L,DE,GB,TREA,ACSP,
MSG-20251115-E14142D3,E2E-B76A5B9317,2025-01-16T14:53:06,2025-01-16T14:53:15,9,2025-01-16,1069.93,EUR,MONZGB2L,CITIUS33,GB,US,BEXP,ACSP,
MSG-20251115-77F6810F,E2E-5246860ECD,2025-01-24T15:59:11,2025-01-24T15:59:23,12,2025-01-24,1446.87,USD,CHASGB2L,BNPAFRPP,GB,FR,BEXP,ACSP,
MSG-20251115-6678ACE7,E2E-5B83019A24,2025-01-16T15:27:25,2025-01-16T15:27:30,5,2025-01-16,557.79,EUR,MONZGB2L,INGBNL2A,GB,NL,SUPP,ACSP,
MSG-20251115-E4F84EE2,E2E-A25B47E7BF,2025-01-11T10:10:07,2025-01-11T10:10:13,6,2025-01-12,1167.45,GBP,CHASGB2L,SOGEFRPP,GB,FR,TREA,ACSP,
MSG-20251115-801E4CBB,E2E-7E03CC1237,2025-01-20T10:20:07,2025-01-20T10:20:18,11,2025-01-20,1102.3,EUR,BARCGB22,CITIUS33,GB,US,BEXP,ACSP,
MSG-20251115-17033F7C,E2E-478D437F02,2025-01-14T14:15:35,2025-01-14T14:15:53,18,2025-01-14,544.55,EUR,SOGEFRPP,MONZGB2L,FR,GB,PENS,ACSP,
MSG-20251115-17682CC9,E2E-8A67306AE3,2025-01-11T14:21:20,2025-01-11T14:21:34,14,2025-01-11,4878.63,USD,LOYDGB21,RABONL2U,GB,NL,TAXS,ACSP,
MSG-20251115-F138BB0B,E2E-9753E7B73E,2025-01-03T15:05:49,2025-01-03T15:06:08,19,2025-01-03,1382.55,GBP,CHASGB2L,COBADEFF,GB,DE,LOAN,ACSP,
MSG-20251115-CF0FF437,E2E-73FCAB9B81,2025-01-18T09:40:02,2025-01-18T09:40:04,2,2025-01-18,422.82,USD,BARCGB22,SOGEFRPP,GB,FR,BEXP,ACSP,
MSG-20251115-A6FB8AE7,E2E-7DF5E122FE,2025-01-28T13:51:13,2025-01-28T13:51:29,16,2025-01-28,1421.67,EUR,SOGEFRPP,COBADEFF,FR,DE,SALA,ACSP,
MSG-20251115-983E0DCC,E2E-48594749F7,2025-01-19T10:14:31,2025-01-19T10:14:37,6,2025-01-19,501.56,GBP,BARCGB22,SOGEFRPP,GB,FR,DIVI,ACSP,
MSG-20251115-DDB8F625,E2E-AE8DCAED31,2025-01-04T15:19:01,2025-01-04T15:19:17,16,2025-01-04,2058.37,USD,BNPAFRPP,STBGGB2L,FR,GB,GDSV,ACSP,
MSG-20251115-E50A42A5,E2E-9A147B7E4F,2025-01-01T16:18:39,2025-01-01T16:18:45,6,2025-01-01,2770.76,USD,COBADEFF,BNPAFRPP,DE,FR,TAXS,ACSP,
MSG-20251115-C700216A,E2E-C9744C0516,2025-01-28T16:38:39,2025-01-28T16:38:58,19,2025-01-28,568.76,USD,CHASGB2L,DEUTDEFF,GB,DE,LOAN,ACSP,
MSG-20251115-72E6A195,E2E-3E2D77B140,2025-01-24T10:14:41,2025-01-24T10:14:55,14,2025-01-24,1762.28,EUR,LOYDGB21,RABONL2U,GB,NL,LOAN,ACSP,
MSG-20251115-D8E48C41,E2E-46C25C5670,2025-01-24T11:53:01,2025-01-24T11:53:07,6,2025-01-24,1525.72,USD,INGBNL2A,LOYDGB21,NL,GB,SUPP,ACSP,
MSG-20251115-8EE34CE0,E2E-7292399F29,2025-01-22T09:18:34,2025-01-22T09:18:54,20,2025-01-22,1596.3,EUR,MONZGB2L,RABONL2U,GB,NL,LOAN,ACSP,
MSG-20251115-5C00D8E9,E2E-649B8FB4B8,2025-01-07T15:34:58,2025-01-07T15:35:07,9,2025-01-07,3743.42,GBP,NWBKGB2L,RABONL2U,GB,NL,PENS,ACSP,
MSG-20251115-CF192435,E2E-63C2E4D4D2,2025-01-02T16:26:58,2025-01-02T16:27:17,19,2025-01-02,901.17,USD,NWBKGB2L,DEUTDEFF,GB,DE,SALA,ACSP,
MSG-20251115-C8130433,E2E-1A5671CFB9,2025-01-25T11:19:45,2025-01-25T11:20:04,19,2025-01-25,529.74,EUR,CHASGB2L,COBADEFF,GB,DE,SUPP,ACSP,
MSG-20251115-F004CC95,E2E-079C2E3491,2025-01-05T14:36:21,2025-01-05T14:36:26,5,2025-01-05,538.29,USD,HSBCGB2L,CITIUS33,GB,US,GDSV,RJCT,AC01
MSG-20251115-99F2DEE3,E2E-A47E86AB78,2025-01-13T15:50:39,2025-01-13T15:50:56,17,2025-01-14,560.56,GBP,BARCGB22,COBADEFF,GB,DE,LOAN,ACSP,
MSG-20251115-0AA4F8CF,E2E-DBF11CA028,2025-01-19T14:48:26,2025-01-19T14:48:28,2,2025-01-19,1031.04,USD,MONZGB2L,BNPAFRPP,GB,FR,LOAN,ACSP,
MSG-20251115-365E554B,E2E-DC1A5CF501,2025-01-06T15:42:11,2025-01-06T15:42:13,2,2025-01-06,1140.03,EUR,HSBCGB2L,DEUTDEFF,GB,DE,PENS,ACSP,
MSG-20251115-B9059B58,E2E-717C20AF70,2025-01-14T10:27:20,2025-01-14T10:27:23,3,2025-01-14,1368.34,USD,NWBKGB2L,RABONL2U,GB,NL,SUPP,ACSP,
MSG-20251115-A9173D7A,E2E-4EB1EE6CA4,2025-01-11T15:11:28,2025-01-11T15:11:31,3,2025-01-11,1770.52,GBP,STBGGB2L,STBGGB2L,GB,GB,BEXP,ACSP,
MSG-20251115-F63BEBB5,E2E-6238DC1AAF,2025-01-29T15:23:51,2025-01-29T15:24:01,10,2025-01-29,906.06,EUR,LOYDGB21,SOGEFRPP,GB,FR,TREA,ACSP,
MSG-20251115-48B8B50E,E2E-356869EA48,2025-01-06T10:10:26,2025-01-06T10:10:45,19,2025-01-07,3508.09,USD,HSBCGB2L,COBADEFF,GB,DE,SUPP,ACSP,
MSG-20251115-81D28D28,E2E-D607A55951,2025-01-25T10:51:52,2025-01-25T10:52:08,16,2025-01-25,887.38,USD,STBGGB2L,CHASGB2L,GB,GB,DIVI,ACSP,
MSG-20251115-71251EC2,E2E-CC2F02B1EF,2025-01-28T13:21:34,2025-01-28T13:21:42,8,2025-01-28,6661.62,GBP,MONZGB2L,COBADEFF,GB,DE,DIVI,ACSP,
MSG-20251115-E4780381,E2E-33941FA52F,2025-01-19T09:24:01,2025-01-19T09:24:19,18,2025-01-19,1809.01,USD,MONZGB2L,BNPAFRPP,GB,FR,SUPP,ACSP,
MSG-20251115-654C1B76,E2E-986D1D3140,2025-01-12T15:19:35,2025-01-12T15:19:42,7,2025-01-13,544.57,GBP,STBGGB2L,CITIUS33,GB,US,SUPP,ACSP,
MSG-20251115-3222F71F,E2E-992F580D54,2025-01-19T10:54:03,2025-01-19T10:54:23,20,2025-01-19,465.58,USD,HSBCGB2L,INGBNL2A,GB,NL,SALA,ACSP,
MSG-20251115-59F9EAD6,E2E-D8A3E67FDF,2025-01-20T14:34:13,2025-01-20T14:34:26,13,2025-01-20,1390.93,GBP,HSBCGB2L,RABONL2U,GB,NL,SALA,ACSP,
MSG-20251115-CE6EC96B,E2E-561846E560,2025-01-17T13:11:46,2025-01-17T13:11:57,11,2025-01-17,848.59,GBP,COBADEFF,STBGGB2L,DE,GB,GDSV,ACSP,
MSG-20251115-A9F23C89,E2E-657187C271,2025-01-12T11:19:18,2025-01-12T11:19:28,10,2025-01-12,1480.0,EUR,DEUTDEFF,HSBCGB2L,DE,GB,LOAN,ACSP,
MSG-20251115-3853FD6E,E2E-2094E7F2FA,2025-01-03T11:06:27,2025-01-03T11:06:37,10,2025-01-03,1601.33,USD,CHASGB2L,BNPAFRPP,GB,FR,LOAN,ACSP,
MSG-20251115-7853EE60,E2E-4BCE2D7E98,2025-01-03T10:45:18,2025-01-03T10:45:32,14,2025-01-03,942.96,GBP,CHASGB2L,SOGEFRPP,GB,FR,PENS,ACSP,
MSG-20251115-194B33FF,E2E-E506905078,2025-01-20T13:05:47,2025-01-20T13:05:48,1,2025-01-20,496.33,EUR,HSBCGB2L,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-0EE52CBC,E2E-80F83B2453,2025-01-22T13:56:35,2025-01-22T13:56:52,17,2025-01-22,326.4,USD,CHASGB2L,COBADEFF,GB,DE,BEXP,ACSP,
MSG-20251115-71F2A4FB,E2E-B60E9F3A80,2025-01-01T11:21:05,2025-01-01T11:21:06,1,2025-01-01,725.92,GBP,HSBCGB2L,SOGEFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-08FF7FAA,E2E-3AE1C9660F,2025-01-08T16:10:34,2025-01-08T16:10:42,8,2025-01-08,1807.1,GBP,BNPAFRPP,STBGGB2L,FR,GB,TAXS,ACSP,
MSG-20251115-6860EC8F,E2E-6F91B0E4D4,2025-01-22T11:59:49,2025-01-22T12:00:03,14,2025-01-22,1301.5,USD,LOYDGB21,CITIUS33,GB,US,TREA,ACSP,
MSG-20251115-E8F71F74,E2E-D61AC510A9,2025-01-27T13:52:38,2025-01-27T13:52:55,17,2025-01-27,404.81,USD,DEUTDEFF,MONZGB2L,DE,GB,TREA,ACSP,
MSG-20251115-F45AEABB,E2E-B6BF777905,2025-01-22T13:16:12,2025-01-22T13:16:29,17,2025-01-22,1013.56,EUR,COBADEFF,LOYDGB21,DE,GB,TAXS,ACSP,
MSG-20251115-50353982,E2E-1C97A77DAB,2025-01-10T15:53:32,2025-01-10T15:53:47,15,2025-01-11,1175.82,EUR,STBGGB2L,RABONL2U,GB,NL,GDSV,ACSP,
MSG-20251115-DF5278F7,E2E-9D9B17BDE5,2025-01-25T11:53:07,2025-01-25T11:53:13,6,2025-01-25,483.62,EUR,LOYDGB21,CITIUS33,GB,US,BEXP,ACSP,
MSG-20251115-E19E5112,E2E-286F6539C2,2025-01-28T11:03:33,2025-01-28T11:03:45,12,2025-01-28,1240.14,USD,INGBNL2A,CHASGB2L,NL,GB,DIVI,ACSP,
MSG-20251115-53DA1915,E2E-4A22CA893D,2025-01-10T09:52:05,2025-01-10T09:52:12,7,2025-01-11,1033.54,GBP,STBGGB2L,INGBNL2A,GB,NL,TAXS,ACSP,
MSG-20251115-5630647A,E2E-320A120A63,2025-01-03T16:55:45,2025-01-03T16:56:02,17,2025-01-04,403.4,EUR,COBADEFF,BNPAFRPP,DE,FR,PENS,RJCT,AC01
MSG-20251115-74A67E94,E2E-673FB6F8F6,2025-01-17T11:16:05,2025-01-17T11:16:25,20,2025-01-17,1153.38,EUR,BARCGB22,RABONL2U,GB,NL,SUPP,ACSP,
MSG-20251115-907DF129,E2E-1D6F0F3F4A,2025-01-27T13:44:22,2025-01-27T13:44:25,3,2025-01-27,1329.49,EUR,NWBKGB2L,COBADEFF,GB,DE,TREA,ACSP,
MSG-20251115-B2ED36E7,E2E-03F4D9D658,2025-01-25T13:32:01,2025-01-25T13:32:14,13,2025-01-25,1916.27,EUR,DEUTDEFF,SOGEFRPP,DE,FR,SALA,ACSP,
MSG-20251115-BD35A78A,E2E-45CED42CA6,2025-01-27T16:37:27,2025-01-27T16:37:35,8,2025-01-27,2547.94,USD,HSBCGB2L,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-9C4AAE7E,E2E-F9028F9545,2025-01-10T09:03:15,2025-01-10T09:03:23,8,2025-01-10,378.28,GBP,STBGGB2L,MONZGB2L,GB,GB,LOAN,ACSP,
MSG-20251115-F6A0E372,E2E-6A4ACADA3C,2025-01-04T15:34:07,2025-01-04T15:34:19,12,2025-01-04,517.88,USD,STBGGB2L,DEUTDEFF,GB,DE,BEXP,ACSP,
MSG-20251115-C0CC63C1,E2E-F5F518FBAD,2025-01-10T14:00:06,2025-01-10T14:00:09,3,2025-01-10,1655.78,USD,MONZGB2L,BNPAFRPP,GB,FR,PENS,ACSP,
MSG-20251115-7FAD8A95,E2E-6C8237F248,2025-01-17T11:04:37,2025-01-17T11:04:47,10,2025-01-18,1654.13,USD,STBGGB2L,CITIUS33,GB,US,BEXP,ACSP,
MSG-20251115-C878DDA1,E2E-1EB5066837,2025-01-28T14:02:58,2025-01-28T14:03:12,14,2025-01-28,1655.8,USD,SOGEFRPP,DEUTDEFF,FR,DE,LOAN,RJCT,AC01
MSG-20251115-C75D0793,E2E-9D6916562A,2025-01-26T09:23:32,2025-01-26T09:23:33,1,2025-01-26,14719.26,GBP,COBADEFF,LOYDGB21,DE,GB,SUPP,ACSP,
MSG-20251115-728FFC95,E2E-58B9B746ED,2025-01-12T10:23:06,2025-01-12T10:23:13,7,2025-01-13,1731.45,USD,SOGEFRPP,CHASGB2L,FR,GB,TREA,ACSP,
MSG-20251115-1EDF2257,E2E-61661321B2,2025-01-21T16:55:23,2025-01-21T16:55:39,16,2025-01-21,2197.11,GBP,COBADEFF,BARCGB22,DE,GB,SUPP,ACSP,
MSG-20251115-15CAFB43,E2E-D5D7E67CD1,2025-01-07T09:54:00,2025-01-07T09:54:18,18,2025-01-08,1934.88,GBP,NWBKGB2L,SOGEFRPP,GB,FR,SALA,ACSP,
MSG-20251115-5F40C8D2,E2E-E2D3C2AC39,2025-01-09T09:51:25,2025-01-09T09:51:31,6,2025-01-09,1846.62,USD,HSBCGB2L,BNPAFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-B0CD3A45,E2E-9360A18935,2025-01-09T09:54:34,2025-01-09T09:54:37,3,2025-01-09,720.04,EUR,RABONL2U,MONZGB2L,NL,GB,LOAN,RJCT,AC01
MSG-20251115-B0D6A07E,E2E-E561CD05AF,2025-01-06T14:47:14,2025-01-06T14:47:28,14,2025-01-07,1527.33,EUR,COBADEFF,BNPAFRPP,DE,FR,PENS,ACSP,
MSG-20251115-2E35E734,E2E-17549D070C,2025-01-03T14:41:07,2025-01-03T14:41:21,14,2025-01-03,577.68,GBP,BARCGB22,BNPAFRPP,GB,FR,BEXP,ACSP,
MSG-20251115-8844D594,E2E-901A17F39A,2025-01-22T11:20:55,2025-01-22T11:21:10,15,2025-01-23,760.69,EUR,MONZGB2L,COBADEFF,GB,DE,LOAN,ACSP,
MSG-20251115-49D9CDAF,E2E-B3C1015FF0,2025-01-02T13:59:23,2025-01-02T13:59:38,15,2025-01-02,639.22,EUR,HSBCGB2L,BNPAFRPP,GB,FR,LOAN,ACSP,
MSG-20251115-43B3C66E,E2E-389091B0C5,2025-01-22T13:27:43,2025-01-22T13:27:57,14,2025-01-22,950.81,EUR,BNPAFRPP,BARCGB22,FR,GB,BEXP,ACSP,
MSG-20251115-AC03908B,E2E-2ABB66EE60,2025-01-28T10:46:17,2025-01-28T10:46:32,15,2025-01-28,4538.09,EUR,LOYDGB21,COBADEFF,GB,DE,SALA,ACSP,
MSG-20251115-3C4A7C12,E2E-1D2A023EAD,2025-01-13T10:02:12,2025-01-13T10:02:24,12,2025-01-14,246.21,USD,NWBKGB2L,NWBKGB2L,GB,GB,TREA,ACSP,
MSG-20251115-32F245A8,E2E-C95D23EFB7,2025-01-25T09:39:10,2025-01-25T09:39:21,11,2025-01-25,1604.2,GBP,NWBKGB2L,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-8FF6DF1F,E2E-87D4F5419A,2025-01-04T09:50:13,2025-01-04T09:50:15,2,2025-01-04,320.89,GBP,STBGGB2L,CITIUS33,GB,US,DIVI,ACSP,
MSG-20251115-9D23AC69,E2E-42CA1084AE,2025-01-25T11:48:03,2025-01-25T11:48:20,17,2025-01-25,645.26,EUR,SOGEFRPP,COBADEFF,FR,DE,GDSV,ACSP,
MSG-20251115-E05BADBC,E2E-9A03BD3D3A,2025-01-04T16:58:13,2025-01-04T16:58:24,11,2025-01-04,2126.57,GBP,CHASGB2L,COBADEFF,GB,DE,DIVI,ACSP,
MSG-20251115-D21F808A,E2E-1D93D8006B,2025-01-26T13:57:43,2025-01-26T13:57:52,9,2025-01-26,939.17,EUR,COBADEFF,NWBKGB2L,DE,GB,PENS,ACSP,
MSG-20251115-3EF549CD,E2E-587633E9B2,2025-01-23T13:47:48,2025-01-23T13:47:52,4,2025-01-23,463.04,USD,BNPAFRPP,BARCGB22,FR,GB,TREA,ACSP,
MSG-20251115-12C87D79,E2E-35EBF63FCC,2025-01-26T16:16:09,2025-01-26T16:16:11,2,2025-01-27,544.18,EUR,STBGGB2L,RABONL2U,GB,NL,SALA,ACSP,
MSG-20251115-6F34CA9C,E2E-E5DBCEE911,2025-01-26T10:08:51,2025-01-26T10:09:11,20,2025-01-27,1888.76,USD,MONZGB2L,COBADEFF,GB,DE,SUPP,ACSP,
MSG-20251115-7761781C,E2E-BD2E58D85B,2025-01-25T14:56:12,2025-01-25T14:56:23,11,2025-01-26,611.37,USD,NWBKGB2L,DEUTDEFF,GB,DE,SUPP,ACSP,
MSG-20251115-A5BFDBF7,E2E-5C853294ED,2025-01-15T13:35:19,2025-01-15T13:35:27,8,2025-01-15,1044.74,EUR,INGBNL2A,HSBCGB2L,NL,GB,TREA,ACSP,
MSG-20251115-846F92CA,E2E-77000B0DA4,2025-01-14T10:59:16,2025-01-14T10:59:34,18,2025-01-14,1024.44,GBP,NWBKGB2L,CITIUS33,GB,US,SUPP,ACSP,
MSG-20251115-D04D8869,E2E-F5D63E1F37,2025-01-11T13:15:23,2025-01-11T13:15:28,5,2025-01-11,569.0,EUR,INGBNL2A,NWBKGB2L,NL,GB,BEXP,ACSP,
MSG-20251115-2B0BBDE0,E2E-E70BBE4E17,2025-01-21T10:18:44,2025-01-21T10:18:52,8,2025-01-21,4450.45,GBP,BARCGB22,CITIUS33,GB,US,TAXS,ACSP,
MSG-20251115-F650D6EE,E2E-66180B867C,2025-01-06T13:42:37,2025-01-06T13:42:40,3,2025-01-06,1820.99,USD,BNPAFRPP,HSBCGB2L,FR,GB,PENS,ACSP,
MSG-20251115-6E77B170,E2E-04716EB263,2025-01-03T09:43:47,2025-01-03T09:43:50,3,2025-01-04,217.0,USD,HSBCGB2L,STBGGB2L,GB,GB,TAXS,ACSP,
MSG-20251115-E8D3692A,E2E-83184960C2,2025-01-20T13:02:04,2025-01-20T13:02:21,17,2025-01-20,1023.02,EUR,NWBKGB2L,SOGEFRPP,GB,FR,BEXP,ACSP,
MSG-20251115-A56C4006,E2E-ADAB46201E,2025-01-26T15:46:45,2025-01-26T15:46:46,1,2025-01-26,564.96,EUR,CHASGB2L,INGBNL2A,GB,NL,TAXS,ACSP,
MSG-20251115-2BBCFD77,E2E-6539B0F373,2025-01-15T14:33:03,2025-01-15T14:33:08,5,2025-01-15,1630.6,EUR,LOYDGB21,SOGEFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-2655CA02,E2E-D4CC50A146,2025-01-24T15:23:34,2025-01-24T15:23:35,1,2025-01-24,515.55,EUR,DEUTDEFF,NWBKGB2L,DE,GB,TREA,ACSP,
MSG-20251115-0C09C1E8,E2E-AF7C77E903,2025-01-15T09:18:15,2025-01-15T09:18:29,14,2025-01-16,828.56,EUR,BARCGB22,COBADEFF,GB,DE,GDSV,RJCT,AM04
MSG-20251115-D617E895,E2E-7EC60CD00C,2025-01-28T10:28:32,2025-01-28T10:28:36,4,2025-01-28,1413.03,GBP,SOGEFRPP,LOYDGB21,FR,GB,TREA,ACSP,
MSG-20251115-69C1CBEB,E2E-4B6CA725F0,2025-01-16T10:31:52,2025-01-16T10:31:56,4,2025-01-17,1645.88,EUR,BARCGB22,RABONL2U,GB,NL,TAXS,ACSP,
MSG-20251115-A37406E2,E2E-746FCEE4A2,2025-01-08T16:39:49,2025-01-08T16:39:59,10,2025-01-08,387.53,EUR,MONZGB2L,COBADEFF,GB,DE,SALA,ACSP,
MSG-20251115-795898C9,E2E-8DFDC9D785,2025-01-18T09:57:50,2025-01-18T09:58:07,17,2025-01-19,785.13,GBP,NWBKGB2L,COBADEFF,GB,DE,LOAN,ACSP,
MSG-20251115-5C158D9E,E2E-22DE38C744,2025-01-12T09:27:20,2025-01-12T09:27:26,6,2025-01-12,711.62,GBP,STBGGB2L,COBADEFF,GB,DE,BEXP,ACSP,
MSG-20251115-FFA9AA62,E2E-5BBED9E5CD,2025-01-13T10:30:44,2025-01-13T10:30:58,14,2025-01-13,650.24,USD,BNPAFRPP,LOYDGB21,FR,GB,TAXS,ACSP,
MSG-20251115-70FC0FA1,E2E-028896CBA3,2025-01-13T11:54:15,2025-01-13T11:54:33,18,2025-01-14,3089.67,EUR,DEUTDEFF,BNPAFRPP,DE,FR,BEXP,ACSP,
MSG-20251115-C861C78F,E2E-ACD2DB3E0A,2025-01-17T09:03:05,2025-01-17T09:03:14,9,2025-01-18,1317.49,GBP,COBADEFF,STBGGB2L,DE,GB,TREA,ACSP,
MSG-20251115-5A5111A4,E2E-F834A6727D,2025-01-05T10:35:11,2025-01-05T10:35:26,15,2025-01-06,410.5,GBP,COBADEFF,BNPAFRPP,DE,FR,PENS,ACSP,
MSG-20251115-1083B354,E2E-09CB0D3E3B,2025-01-20T13:57:31,2025-01-20T13:57:50,19,2025-01-20,1707.02,EUR,STBGGB2L,CITIUS33,GB,US,PENS,ACSP,
MSG-20251115-84031193,E2E-5FC928EC33,2025-01-16T15:01:08,2025-01-16T15:01:10,2,2025-01-16,3965.98,EUR,MONZGB2L,STBGGB2L,GB,GB,PENS,ACSP,
MSG-20251115-FB7C8039,E2E-B414E5352C,2025-01-26T13:59:32,2025-01-26T13:59:42,10,2025-01-26,2504.82,USD,NWBKGB2L,CITIUS33,GB,US,SALA,ACSP,
MSG-20251115-194A001D,E2E-B56B6CB399,2025-01-19T14:11:38,2025-01-19T14:11:57,19,2025-01-19,325.22,USD,CHASGB2L,DEUTDEFF,GB,DE,LOAN,ACSP,
MSG-20251115-640FC9F9,E2E-1C0D3D119F,2025-01-19T13:07:30,2025-01-19T13:07:46,16,2025-01-20,707.0,GBP,MONZGB2L,INGBNL2A,GB,NL,SALA,ACSP,
MSG-20251115-90933274,E2E-9221012D75,2025-01-23T16:28:00,2025-01-23T16:28:12,12,2025-01-23,3021.56,USD,INGBNL2A,CHASGB2L,NL,GB,DIVI,ACSP,
MSG-20251115-1CF42E41,E2E-BE90232FB5,2025-01-17T16:38:17,2025-01-17T16:38:19,2,2025-01-18,547.1,EUR,NWBKGB2L,CITIUS33,GB,US,DIVI,ACSP,
MSG-20251115-4C222DCA,E2E-76154ED023,2025-01-30T10:23:22,2025-01-30T10:23:34,12,2025-01-30,1564.08,USD,HSBCGB2L,CHASGB2L,GB,GB,PENS,ACSP,
MSG-20251115-1AD54829,E2E-0AD5E5904C,2025-01-20T14:13:07,2025-01-20T14:13:14,7,2025-01-20,1706.58,GBP,LOYDGB21,CITIUS33,GB,US,TAXS,ACSP,
MSG-20251115-EB58E790,E2E-1EC7D39AE4,2025-01-23T16:47:07,2025-01-23T16:47:11,4,2025-01-23,522.41,USD,NWBKGB2L,SOGEFRPP,GB,FR,DIVI,ACSP,
MSG-20251115-2905A5A0,E2E-2433801E8F,2025-01-04T10:46:11,2025-01-04T10:46:29,18,2025-01-04,1045.64,USD,RABONL2U,HSBCGB2L,NL,GB,LOAN,ACSP,
MSG-20251115-63BFCA30,E2E-9BCC16F4A0,2025-01-25T15:09:59,2025-01-25T15:10:08,9,2025-01-25,92.86,EUR,CHASGB2L,BNPAFRPP,GB,FR,SALA,ACSP,
MSG-20251115-E6CC9BBB,E2E-281B8BB6C8,2025-01-30T14:44:46,2025-01-30T14:45:04,18,2025-01-30,438.31,EUR,HSBCGB2L,SOGEFRPP,GB,FR,DIVI,ACSP,
MSG-20251115-932121EC,E2E-4B61962D38,2025-01-05T09:42:01,2025-01-05T09:42:04,3,2025-01-05,896.0,USD,CHASGB2L,BNPAFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-8B6FB634,E2E-93DADEDEE8,2025-01-02T09:28:12,2025-01-02T09:28:31,19,2025-01-02,374.86,EUR,HSBCGB2L,DEUTDEFF,GB,DE,DIVI,ACSP,
MSG-20251115-D12D9F31,E2E-38D319A640,2025-01-18T16:27:46,2025-01-18T16:27:56,10,2025-01-18,4047.8,USD,LOYDGB21,RABONL2U,GB,NL,DIVI,ACSP,
MSG-20251115-693D5B52,E2E-604798F870,2025-01-10T13:04:02,2025-01-10T13:04:14,12,2025-01-10,364.64,GBP,CHASGB2L,CITIUS33,GB,US,GDSV,ACSP,
